video_id,publish_time,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,video_error_or_removed,category_id_1,category_id_2,category_id_3
tEmodtG8NV0,1,1,1,1,1,1,1,1,0,0,1
MYexYwr5Pz4,1,1,0,0,0,1,1,1,0,1,0
iSt_jbT6rak,1,1,1,1,1,1,1,1,0,1,0
wAQ7autd61g,1,0,0,0,0,1,1,1,1,0,0
uA8GdJJqz_s,1,1,1,1,1,1,1,1,0,1,0
zUrib9ZbraY,1,1,1,1,1,1,1,1,0,1,0
jVlfNd3fxMY,1,0,0,0,1,1,1,1,0,1,0
HuwPCUzqwKs,1,0,0,0,0,1,1,1,1,0,0
pCteBhr4dGY,1,1,0,0,0,1,1,1,0,1,0
TN7LvuEpDIE,1,0,1,0,0,1,1,1,0,1,0
WknsomB28mE,1,0,1,1,0,1,1,1,0,0,1
Txlk7PiHaGk,1,1,1,1,1,1,1,1,1,0,0
s3ChukSDGRU,1,0,0,0,0,1,1,1,0,1,0
XrvedhkDN5A,1,0,0,0,1,1,1,1,0,1,0
RnaEqiVnad0,1,1,0,1,0,1,1,1,1,0,0
49wGna0UTB8,1,1,1,1,1,1,1,1,0,1,0
ZKWDCyVbnoM,1,1,0,0,0,1,1,1,1,0,0
LqU9CdPs6ek,1,1,1,1,1,1,1,1,0,1,0
nzPcwk6O1Ks,1,0,0,0,0,1,1,1,0,1,0
xf-dywd3zx0,1,1,1,1,1,1,1,1,0,1,0
aC5lxLCyyhQ,1,1,0,0,0,1,1,1,1,0,0
bcPTiiiYDs8,1,0,0,0,0,1,1,1,0,0,1
_GZlUextcAA,1,1,0,1,0,1,1,1,0,1,0
RYGFczNMAMk,1,0,0,0,0,1,1,1,0,0,1
UzeIb-TZo_I,1,1,0,1,1,1,1,1,0,1,0
_3rb5IKvkUw,1,1,0,0,0,1,1,1,0,1,0
bw5bbpxkBQQ,1,0,0,0,0,1,1,1,0,1,0
Wh1L0rOaa88,1,1,1,1,1,1,1,1,0,1,0
wowAOdTYqw8,1,1,1,1,1,1,1,1,1,0,0
7s71D2kQrFE,1,1,1,1,0,0,1,1,0,1,0
ck2ClsAoN8w,1,1,1,1,1,1,1,1,0,1,0
tCXGJQYZ9JA,1,1,1,1,1,1,1,1,1,0,0
XXRBLyQQ78A,1,0,1,0,1,1,1,1,0,1,0
6sHIq41sI-w,1,1,1,1,1,1,1,1,1,0,0
0HX039UdGpU,1,1,1,1,1,1,1,1,0,1,0
-NcG4L0pwvE,1,0,1,0,1,1,1,1,0,0,1
eFjFxgHedgM,1,1,1,1,1,1,1,1,0,1,0
9dHLFD_Jveo,1,1,1,1,1,1,1,1,0,1,0
LeFxjRMv5U8,1,0,0,0,0,1,1,1,0,0,1
2fouYHWUhZo,1,1,1,0,1,1,1,1,0,1,0
eT4shwU4Yc4,1,1,1,1,1,1,1,1,0,1,0
M61Vt1C69JA,1,0,0,0,0,1,1,1,0,1,0
fLjXIFvafSE,1,0,0,0,0,1,1,1,0,0,1
Q0sjw10aEWI,1,0,1,0,1,1,1,1,0,1,0
eljAjPH6zQI,1,1,1,1,1,1,1,1,0,0,1
in5TfQfUIBY,1,0,0,1,0,1,1,1,0,1,0
7iQn-toQp6A,1,1,0,1,1,1,1,1,0,1,0
18QHSoWPygQ,1,1,1,1,1,1,1,1,0,1,0
nT39kZDAx_s,1,0,0,0,1,1,1,1,0,1,0
uE_dSIumQ5Q,1,0,0,0,0,1,1,1,0,0,1
sS0LCjOiIhc,1,1,1,1,1,1,1,1,1,0,0
enH3xA4mYcY,1,1,0,0,0,1,1,1,1,0,0
3gTyF-wLa-E,1,0,0,0,0,1,1,1,0,1,0
8uBP6UL-jEU,1,1,1,1,1,1,1,1,0,1,0
AU9I1MX0c2s,1,0,0,0,0,1,1,1,1,0,0
6Km34EXxGZ4,1,1,1,1,1,1,1,1,0,1,0
l7ib9Mmkt4Y,1,1,1,1,1,1,1,1,0,1,0
83paNSKdfNM,1,0,0,1,0,1,1,1,0,1,0
2AAUadR6Hjw,1,1,0,0,0,1,1,1,0,1,0
wNhYCsu3WWk,1,0,0,0,0,1,1,1,1,0,0
4a1TUszkMfI,1,0,0,0,0,1,1,1,0,1,0
A0FZIwabctw,1,1,1,1,1,1,1,1,0,0,1
0KRpcUAtg00,1,1,1,0,1,1,1,1,0,0,1
OylDdm-6ZH0,1,1,1,1,1,1,1,1,0,0,1
Thvm6dADOms,1,1,1,0,0,1,1,1,1,0,0
p-GN8WXoiX4,1,1,1,1,1,1,1,1,0,1,0
Ba4j_q02FM4,1,0,1,1,1,1,1,1,0,1,0
ill2cgCyTUc,1,1,1,1,1,1,1,1,0,1,0
pspGtXW0QYo,1,0,0,0,0,1,1,1,1,0,0
I-BGTp-I9aU,1,1,1,1,1,1,1,1,0,1,0
BtvRaMPJWLs,1,1,1,1,1,1,1,1,0,1,0
-BQJo3vK8O8,1,1,1,1,1,1,1,1,1,0,0
HicAnFGE9bA,1,0,0,0,0,1,1,1,0,0,1
fC8gutkCu1c,1,1,1,1,1,1,1,1,1,0,0
P_If9xMyl10,1,1,1,1,0,1,1,1,0,1,0
oRArmtMA9AI,1,1,1,1,1,1,1,1,1,0,0
Evz-ZQC8wss,1,0,0,1,0,1,1,1,0,1,0
dH4ZXmeEJXs,1,1,1,1,1,1,1,1,0,1,0
vjnqABgxfO0,1,1,1,1,1,1,1,1,0,1,0
VvEGctiW7io,1,0,0,0,0,1,1,1,0,0,1
pqQrL1K0Z5g,1,1,1,1,1,1,1,1,0,0,1
RZfqUAZddmk,1,0,0,0,0,1,1,1,0,0,1
NsFna-Z1MjU,1,1,1,1,1,1,1,1,0,1,0
Ph54wQG8ynk,1,1,1,1,1,1,1,1,1,0,0
rNCT91V5dQU,1,1,1,0,0,1,1,1,1,0,0
ir0G79oHXMc,1,1,1,1,1,1,1,1,1,0,0
tJv-xtxKkQY,1,1,1,1,1,1,1,1,0,1,0
ywm84JNihIg,1,0,0,0,0,1,1,1,1,0,0
PaumoJFmHlY,1,1,1,0,0,1,1,1,1,0,0
0H-JHIGRRNM,1,0,0,0,0,1,1,1,0,1,0
qInSq2g4nmk,1,0,1,1,0,1,1,1,0,1,0
jwlW1-vVBjQ,1,0,0,0,0,1,1,1,0,0,1
JKP-rOESfMs,1,1,0,1,1,1,1,1,0,1,0
_suPAag6_i8,1,0,0,1,0,1,1,1,0,1,0
cXOZLskXCog,1,0,0,0,0,1,1,1,0,0,1
oJToMo97UOU,1,0,0,0,0,1,1,1,1,0,0
SphTGtDlhHw,1,1,1,1,1,1,1,1,1,0,0
O8hm2Ml-pA8,1,1,1,1,0,1,1,1,1,0,0
kD06SQtfA5s,1,1,1,1,1,1,1,1,0,0,1
3pCCjHDPq6U,1,0,0,0,1,1,1,1,0,0,1
cDZfh5IjGv8,1,1,1,1,1,1,1,1,0,0,1
D4pdh0eTsxw,1,0,0,0,0,1,1,1,0,0,1
f5Y3cf3MFIw,1,1,1,1,1,1,1,1,0,0,1
oSZDe6CrfN4,1,1,1,1,0,1,1,1,1,0,0
fp84YC6M-C0,1,0,0,0,0,1,1,1,0,1,0
_yiQHtBFYkg,1,0,0,0,0,1,1,1,1,0,0
k3uh0MJeypI,1,1,1,1,1,1,1,1,0,1,0
nt00QzKuNVY,1,1,1,0,0,1,1,1,0,0,1
4GZBn4_SfQQ,1,0,0,0,0,1,1,1,0,0,1
qIkuNJPtfw4,1,0,1,0,0,1,1,1,0,0,1
v1j5ckZwKEQ,1,1,0,1,1,1,1,1,0,1,0
NRs3YCJDBAs,1,0,1,1,0,1,1,1,0,0,1
OBOm_jatVCI,1,1,1,1,1,1,1,1,0,1,0
GhxqY5E_ASw,1,1,0,0,1,1,1,1,0,1,0
hahlygBa6yQ,1,0,1,0,0,1,1,1,0,1,0
biIRlcQqmOc,1,0,0,0,0,1,1,1,1,0,0
hbcH02YynOA,1,0,1,0,1,1,1,1,0,0,1
WMs3NOW1TDs,1,1,1,1,1,1,1,1,0,1,0
FDbb28N7iI8,1,1,1,1,1,1,1,1,0,1,0
V4kfrZSejVc,1,0,0,0,0,1,1,1,1,0,0
425M4M3Opkk,1,1,1,1,1,1,1,1,1,0,0
PXAZ3KphJz4,1,0,0,0,0,1,1,1,0,0,1
5bJ_gb19pKQ,1,1,1,1,1,1,1,1,1,0,0
m7b8hitvfoE,1,1,1,0,0,1,1,1,1,0,0
NNeJR14kgTY,1,1,0,1,1,1,1,1,0,0,1
VeXoFFxxUyc,1,0,0,1,0,1,1,1,0,1,0
dt7fU9H8tz8,1,1,1,1,1,1,1,1,0,1,0
RUApBid9vnE,1,0,0,0,0,1,1,1,0,0,1
holkOJx-TOU,1,0,1,1,1,1,1,1,0,1,0
e5D3O4yCmCg,1,1,0,0,0,1,1,1,0,1,0
48GpQJX3kYY,1,0,0,0,0,1,1,1,0,1,0
Ek3aeUhHaFY,1,1,1,1,1,1,1,1,0,1,0
fzmM0AB60QQ,1,1,1,1,1,1,1,1,0,1,0
ESyJop31cmY,1,0,1,0,1,1,1,1,0,1,0
GO_Jxa6dWyo,1,0,0,0,0,1,1,1,0,0,1
305ryPvU6A8,1,1,1,1,0,0,1,1,0,0,1
KozDGo0bsJA,1,0,0,0,0,1,1,1,0,1,0
uiZprtMUyCM,1,0,0,1,0,1,1,1,0,1,0
ZqOtqz8bSDk,1,1,0,0,0,1,1,1,0,1,0
XUIwpXq_jBo,1,0,1,0,1,1,1,1,0,0,1
Pa3ao2TVn1A,1,0,0,0,0,1,1,1,0,0,1
-s3j-ptJD10,1,1,1,0,1,1,1,1,0,0,1
WdOGSNQP9b4,1,0,1,0,0,1,1,1,0,1,0
8O_MwlZ2dEg,1,1,1,1,1,1,1,1,1,0,0
agUg8Fyv-1A,1,0,0,0,0,1,1,1,0,1,0
W8mkksk1Ouc,1,0,0,0,0,1,1,1,0,1,0
EC5UCCnk59c,1,1,1,1,0,1,1,1,0,1,0
MTf2X6EHyLQ,1,0,0,1,1,1,1,1,0,0,1
aq-phmpUJ_E,1,1,1,1,0,1,1,1,1,0,0
SVmuTIQBoio,1,1,1,1,1,1,1,1,0,1,0
RQm0nKoODo4,1,1,1,0,1,1,1,1,1,0,0
82zGhWVXXxg,1,0,0,1,0,1,1,1,0,0,1
w8UI8r9Ccwk,1,1,1,1,1,1,1,1,0,0,1
vqX6fkty-WQ,1,0,1,0,0,1,1,1,0,1,0
hlb3gGNBHFE,1,0,1,0,0,1,1,1,0,1,0
wbxblKFtGCg,1,1,1,0,0,1,1,1,1,0,0
n-H6zIeMiUs,1,1,1,1,1,1,1,1,0,0,1
4HU6Z7anycw,1,1,1,1,1,1,1,1,1,0,0
AvFNCNOyZeE,1,0,0,0,0,1,1,1,0,0,1
6tAB3YwWkxY,1,0,0,0,0,1,1,1,1,0,0
7FA21oJ3-hw,1,0,0,0,1,1,1,1,0,1,0
dm6ZSfE5muc,1,0,0,0,0,1,1,1,0,1,0
894rSubVE5E,1,1,1,1,0,1,1,1,0,1,0
faYA_upR_a0,1,0,1,0,0,1,1,1,1,0,0
ONviWNYLKME,1,1,1,1,1,1,1,1,0,1,0
dEs6-IfOGbw,1,1,0,1,1,1,1,1,0,1,0
kNg_RFDYpTw,1,0,0,1,0,1,1,1,0,0,1
6-Bf9yUay50,1,1,1,1,1,1,1,1,0,1,0
HgknAaKNaMM,1,1,1,1,1,1,1,1,1,0,0
QwievZ1Tx-8,1,1,1,1,1,1,1,1,0,1,0
5GRyr0noXrw,1,1,1,1,1,1,1,1,0,1,0
7tYUMo3IgXg,1,1,1,0,0,1,1,1,0,1,0
SuHVvSsNY2E,1,0,0,0,0,1,1,1,0,1,0
T_Tx4ZF-TkQ,1,1,1,1,1,1,1,1,0,1,0
4srOE3pCCo8,1,0,0,1,0,1,1,1,0,1,0
f1fXCRtSUWU,1,1,0,0,0,1,1,1,1,0,0
bwlEaGiO9Zw,1,0,0,0,0,1,1,1,0,1,0
zWrMvW7S3tg,1,1,1,1,1,1,1,1,0,1,0
T2uyIBURMjs,1,0,0,0,1,1,1,1,0,1,0
ceXPzJ0fZNs,1,1,1,1,1,1,1,1,0,1,0
uKkbfxTHJGI,1,1,1,1,1,1,1,1,1,0,0
LnA7Au-DLUM,1,1,0,0,0,1,1,1,0,0,1
lgBn6qzMlXw,1,1,1,1,1,1,1,1,0,1,0
Sb_hCbZ80aQ,1,1,1,1,0,1,1,1,0,1,0
MybjFHx_wfc,1,1,1,1,1,1,1,1,0,0,1
08l0K3UyUXE,1,0,0,0,0,1,1,1,0,1,0
1SnWTW6YXbE,1,1,1,1,1,1,1,1,1,0,0
KKD9DLbRak8,1,1,0,0,0,1,1,1,0,1,0
cr6H8ACWp4E,1,0,0,0,0,1,1,1,0,1,0
3y75zBl37f8,1,1,1,1,1,1,1,1,0,0,1
iZUfPIKbgUM,1,1,1,0,0,1,1,1,0,1,0
RE-aVnbJyOU,1,0,0,0,0,1,1,1,0,1,0
1lPvUKtHBJA,1,1,1,1,1,1,1,1,0,1,0
9SCNLl0MQPM,1,0,0,0,0,1,1,1,0,1,0
LK3Yz9UpP_A,1,0,0,0,0,1,1,1,0,0,1
XGd1dq1BatM,1,1,1,1,1,1,1,1,1,0,0
46KwY26PeOs,1,1,1,1,1,1,1,1,0,1,0
lEltmPagx6M,1,0,1,1,1,1,1,1,0,1,0
fS2fsa1fuIw,1,0,0,0,0,1,1,1,1,0,0
RyH8TWLribw,1,0,0,0,0,1,1,1,0,1,0
dyUJN3skBlU,1,0,0,0,0,1,1,1,0,1,0
rjLVCpE3kuw,1,1,1,1,1,1,1,1,0,1,0
UJIo1AtoTss,1,0,1,0,0,1,1,1,1,0,0
ar8S6virCwM,1,0,0,0,0,1,1,1,0,0,1
YqC5loCFMtk,1,0,0,0,0,1,1,1,0,0,1
y8lFgF_IjPw,1,1,1,1,1,1,1,1,1,0,0
LN-m0Ci8MZ8,1,1,1,1,0,1,1,1,0,0,1
KyQyz2upSgY,1,1,1,1,1,1,1,1,0,1,0
hhiD-TKYqHk,1,0,0,0,0,1,1,1,0,1,0
giiIq7t4oMQ,1,0,0,1,1,1,1,1,0,1,0
ai6NByMmCVU,1,1,1,1,1,1,1,1,0,1,0
wGjplV12k10,1,0,0,0,1,1,1,1,0,1,0
9qlF_9PNhJs,1,0,0,0,0,1,1,1,1,0,0
b33PN2NB2Do,1,0,0,0,0,1,1,1,0,1,0
tEmodtG8NV0,1,1,1,1,1,1,1,1,0,0,1
iSt_jbT6rak,1,1,1,1,1,1,1,1,0,1,0
wAQ7autd61g,1,0,0,0,0,1,1,1,1,0,0
HuwPCUzqwKs,1,0,0,0,0,1,1,1,1,0,0
zUrib9ZbraY,1,1,1,1,1,1,1,1,0,1,0
uA8GdJJqz_s,1,1,1,1,1,1,1,1,0,1,0
jVlfNd3fxMY,1,0,0,0,1,1,1,1,0,1,0
pCteBhr4dGY,1,1,1,0,1,1,1,1,0,1,0
TN7LvuEpDIE,1,0,1,0,0,1,1,1,0,1,0
WknsomB28mE,1,0,1,1,0,1,1,1,0,0,1
ZKWDCyVbnoM,1,1,0,0,0,1,1,1,1,0,0
RnaEqiVnad0,1,1,0,1,1,1,1,1,1,0,0
Txlk7PiHaGk,1,1,1,1,1,1,1,1,1,0,0
s3ChukSDGRU,1,0,0,0,0,1,1,1,0,1,0
XrvedhkDN5A,1,0,0,0,1,1,1,1,0,1,0
soBb4X5Hb6k,1,1,1,0,0,1,1,1,0,1,0
49wGna0UTB8,1,1,1,1,1,1,1,1,0,1,0
LqU9CdPs6ek,1,1,1,1,1,1,1,1,0,1,0
nzPcwk6O1Ks,1,0,0,0,0,1,1,1,0,1,0
xf-dywd3zx0,1,1,1,1,1,1,1,1,0,1,0
aC5lxLCyyhQ,1,1,0,0,0,1,1,1,1,0,0
bcPTiiiYDs8,1,0,0,0,0,1,1,1,0,0,1
UzeIb-TZo_I,1,1,0,1,1,1,1,1,0,1,0
_3rb5IKvkUw,1,1,1,0,0,1,1,1,0,1,0
bw5bbpxkBQQ,1,0,0,0,0,1,1,1,0,1,0
RYGFczNMAMk,1,0,0,0,0,1,1,1,0,0,1
wowAOdTYqw8,1,1,1,1,1,1,1,1,1,0,0
Wh1L0rOaa88,1,1,1,1,1,1,1,1,0,1,0
tCXGJQYZ9JA,1,1,1,1,1,1,1,1,1,0,0
6sHIq41sI-w,1,1,1,1,1,1,1,1,1,0,0
ck2ClsAoN8w,1,1,1,1,1,1,1,1,0,1,0
eT4shwU4Yc4,1,1,1,1,1,1,1,1,0,1,0
XXRBLyQQ78A,1,1,1,0,1,1,1,1,0,1,0
LeFxjRMv5U8,1,0,0,0,0,1,1,1,0,0,1
0HX039UdGpU,1,1,1,1,1,1,1,1,0,1,0
2fouYHWUhZo,1,1,1,0,1,1,1,1,0,1,0
9dHLFD_Jveo,1,1,1,1,1,1,1,1,0,1,0
-NcG4L0pwvE,1,0,1,0,1,1,1,1,0,0,1
eFjFxgHedgM,1,1,1,1,1,1,1,1,0,1,0
Q0sjw10aEWI,1,0,1,0,1,1,1,1,0,1,0
M61Vt1C69JA,1,0,0,0,0,1,1,1,0,1,0
7iQn-toQp6A,1,1,0,1,1,1,1,1,0,1,0
fLjXIFvafSE,1,0,0,0,0,1,1,1,0,0,1
in5TfQfUIBY,1,0,0,1,0,1,1,1,0,1,0
eljAjPH6zQI,1,1,1,1,1,1,1,1,0,0,1
18QHSoWPygQ,1,1,1,1,1,1,1,1,0,1,0
nT39kZDAx_s,1,0,0,0,1,1,1,1,0,1,0
uE_dSIumQ5Q,1,0,0,0,0,1,1,1,0,0,1
sS0LCjOiIhc,1,1,1,1,1,1,1,1,1,0,0
enH3xA4mYcY,1,1,0,0,0,1,1,1,1,0,0
3gTyF-wLa-E,1,0,0,0,0,1,1,1,0,1,0
8uBP6UL-jEU,1,1,1,1,1,1,1,1,0,1,0
6Km34EXxGZ4,1,1,1,1,1,1,1,1,0,1,0
AU9I1MX0c2s,1,0,0,0,0,1,1,1,1,0,0
l7ib9Mmkt4Y,1,1,1,1,1,1,1,1,0,1,0
83paNSKdfNM,1,0,0,1,0,1,1,1,0,1,0
wNhYCsu3WWk,1,0,0,0,0,1,1,1,1,0,0
2AAUadR6Hjw,1,1,0,0,0,1,1,1,0,1,0
4a1TUszkMfI,1,0,0,0,0,1,1,1,0,1,0
A0FZIwabctw,1,1,1,1,1,1,1,1,0,0,1
0KRpcUAtg00,1,1,1,0,1,1,1,1,0,0,1
OylDdm-6ZH0,1,1,1,1,1,1,1,1,0,0,1
Thvm6dADOms,1,1,1,0,0,1,1,1,1,0,0
p-GN8WXoiX4,1,1,1,1,1,1,1,1,0,1,0
Ba4j_q02FM4,1,0,1,1,1,1,1,1,0,1,0
pspGtXW0QYo,1,0,0,0,0,1,1,1,1,0,0
-BQJo3vK8O8,1,1,1,1,1,1,1,1,1,0,0
I-BGTp-I9aU,1,1,1,1,1,1,1,1,0,1,0
BtvRaMPJWLs,1,1,1,1,1,1,1,1,0,1,0
HicAnFGE9bA,1,0,0,0,0,1,1,1,0,0,1
fC8gutkCu1c,1,1,1,1,1,1,1,1,1,0,0
P_If9xMyl10,1,1,1,1,0,1,1,1,0,1,0
oRArmtMA9AI,1,1,1,1,1,1,1,1,1,0,0
Evz-ZQC8wss,1,0,0,1,0,1,1,1,0,1,0
vjnqABgxfO0,1,1,1,1,1,1,1,1,0,1,0
VvEGctiW7io,1,0,0,0,0,1,1,1,0,0,1
pqQrL1K0Z5g,1,1,1,1,1,1,1,1,0,0,1
RZfqUAZddmk,1,0,0,0,0,1,1,1,0,0,1
NsFna-Z1MjU,1,1,1,1,1,1,1,1,0,1,0
Ph54wQG8ynk,1,1,1,1,1,1,1,1,1,0,0
rNCT91V5dQU,1,1,1,0,0,1,1,1,1,0,0
ir0G79oHXMc,1,1,1,1,1,1,1,1,1,0,0
tJv-xtxKkQY,1,1,1,1,1,1,1,1,0,1,0
ywm84JNihIg,1,0,0,0,0,1,1,1,1,0,0
PaumoJFmHlY,1,1,1,0,0,1,1,1,1,0,0
0H-JHIGRRNM,1,0,0,0,0,1,1,1,0,1,0
qInSq2g4nmk,1,0,1,1,0,1,1,1,0,1,0
jwlW1-vVBjQ,1,0,0,0,0,1,1,1,0,0,1
JKP-rOESfMs,1,1,0,1,1,1,1,1,0,1,0
cXOZLskXCog,1,0,0,0,0,1,1,1,0,0,1
_suPAag6_i8,1,0,0,1,0,1,1,1,0,1,0
oJToMo97UOU,1,0,0,0,0,1,1,1,1,0,0
SphTGtDlhHw,1,1,1,1,1,1,1,1,1,0,0
O8hm2Ml-pA8,1,1,1,1,0,1,1,1,1,0,0
kD06SQtfA5s,1,1,1,1,1,1,1,1,0,0,1
3pCCjHDPq6U,1,0,0,0,1,1,1,1,0,0,1
D4pdh0eTsxw,1,0,0,0,0,1,1,1,0,0,1
f5Y3cf3MFIw,1,1,1,1,1,1,1,1,0,0,1
oSZDe6CrfN4,1,1,1,1,0,1,1,1,1,0,0
fp84YC6M-C0,1,0,0,0,0,1,1,1,0,1,0
_yiQHtBFYkg,1,0,0,0,0,1,1,1,1,0,0
k3uh0MJeypI,1,1,1,1,1,1,1,1,0,1,0
nt00QzKuNVY,1,1,1,0,0,1,1,1,0,0,1
qIkuNJPtfw4,1,0,1,0,0,1,1,1,0,0,1
4GZBn4_SfQQ,1,0,0,0,0,1,1,1,0,0,1
OBOm_jatVCI,1,1,1,1,1,1,1,1,0,1,0
NRs3YCJDBAs,1,0,1,1,0,1,1,1,0,0,1
GhxqY5E_ASw,1,1,0,0,1,1,1,1,0,1,0
hahlygBa6yQ,1,0,1,0,0,1,1,1,0,1,0
biIRlcQqmOc,1,0,0,0,0,1,1,1,1,0,0
hbcH02YynOA,1,0,1,0,1,1,1,1,0,0,1
WMs3NOW1TDs,1,1,1,1,1,1,1,1,0,1,0
FDbb28N7iI8,1,1,1,1,1,1,1,1,0,1,0
V4kfrZSejVc,1,0,0,0,0,1,1,1,1,0,0
425M4M3Opkk,1,1,1,1,1,1,1,1,1,0,0
PXAZ3KphJz4,1,0,0,0,0,1,1,1,0,0,1
5bJ_gb19pKQ,1,1,1,1,1,1,1,1,1,0,0
m7b8hitvfoE,1,1,1,0,0,1,1,1,1,0,0
NNeJR14kgTY,1,1,0,1,1,1,1,1,0,0,1
VeXoFFxxUyc,1,0,0,1,0,1,1,1,0,1,0
dt7fU9H8tz8,1,1,1,1,1,1,1,1,0,1,0
holkOJx-TOU,1,0,1,1,1,1,1,1,0,1,0
RUApBid9vnE,1,0,0,0,0,1,1,1,0,0,1
e5D3O4yCmCg,1,1,0,0,0,1,1,1,0,1,0
48GpQJX3kYY,1,0,0,0,0,1,1,1,0,1,0
Ek3aeUhHaFY,1,1,1,1,1,1,1,1,0,1,0
fzmM0AB60QQ,1,1,1,1,1,1,1,1,0,1,0
ESyJop31cmY,1,0,1,0,1,1,1,1,0,1,0
GO_Jxa6dWyo,1,0,0,0,0,1,1,1,0,0,1
305ryPvU6A8,1,1,1,1,0,0,1,1,0,0,1
KozDGo0bsJA,1,0,0,0,0,1,1,1,0,1,0
uiZprtMUyCM,1,0,0,1,0,1,1,1,0,1,0
ZqOtqz8bSDk,1,1,0,0,0,1,1,1,0,1,0
XUIwpXq_jBo,1,0,1,0,1,1,1,1,0,0,1
-s3j-ptJD10,1,1,1,0,1,1,1,1,0,0,1
8O_MwlZ2dEg,1,1,1,1,1,1,1,1,1,0,0
WdOGSNQP9b4,1,0,1,0,0,1,1,1,0,1,0
agUg8Fyv-1A,1,0,0,0,0,1,1,1,0,1,0
W8mkksk1Ouc,1,0,0,0,0,1,1,1,0,1,0
EC5UCCnk59c,1,1,1,1,0,1,1,1,0,1,0
MTf2X6EHyLQ,1,0,0,1,1,1,1,1,0,0,1
aq-phmpUJ_E,1,1,1,1,0,1,1,1,1,0,0
SVmuTIQBoio,1,1,1,1,1,1,1,1,0,1,0
RQm0nKoODo4,1,1,1,1,1,1,1,1,1,0,0
82zGhWVXXxg,1,0,0,1,0,1,1,1,0,0,1
w8UI8r9Ccwk,1,1,1,1,1,1,1,1,0,0,1
hlb3gGNBHFE,1,0,1,0,0,1,1,1,0,1,0
wbxblKFtGCg,1,1,1,0,0,1,1,1,1,0,0
n-H6zIeMiUs,1,1,1,1,1,1,1,1,0,0,1
4HU6Z7anycw,1,1,1,1,1,1,1,1,1,0,0
AvFNCNOyZeE,1,0,0,0,0,1,1,1,0,0,1
6tAB3YwWkxY,1,0,0,0,0,1,1,1,1,0,0
7FA21oJ3-hw,1,0,0,0,1,1,1,1,0,1,0
dm6ZSfE5muc,1,0,0,0,0,1,1,1,0,1,0
dT5ALH3ICTc,1,1,1,1,1,1,1,1,0,1,0
rvskMHn0sqQ,1,1,1,1,1,1,1,1,0,0,1
2GjJ85MImlo,1,0,1,1,0,1,1,1,0,0,1
ZCPwpcurYns,1,1,1,1,1,1,1,1,0,1,0
5GRyr0noXrw,1,1,1,1,1,1,1,1,0,1,0
1n4rqMnxaig,1,0,0,0,0,1,1,1,0,1,0
QwievZ1Tx-8,1,1,1,1,1,1,1,1,0,1,0
7tYUMo3IgXg,1,1,1,1,1,1,1,1,0,1,0
4srOE3pCCo8,1,1,0,1,1,1,1,1,0,1,0
FR5WT12B_88,1,0,0,0,0,1,1,1,0,1,0
T_Tx4ZF-TkQ,1,1,1,1,1,1,1,1,0,1,0
f1fXCRtSUWU,1,1,1,1,0,1,1,1,1,0,0
bwlEaGiO9Zw,1,0,0,0,0,1,1,1,0,1,0
sxQ0onDkFqQ,1,0,0,0,0,1,1,1,0,1,0
uKkbfxTHJGI,1,1,1,1,1,1,1,1,1,0,0
zWrMvW7S3tg,1,1,1,1,1,1,1,1,0,1,0
sfMwXjNo3Rs,1,0,0,0,0,1,1,1,0,1,0
T2uyIBURMjs,1,0,1,0,1,1,1,1,0,1,0
S5xFft7kg8Q,1,0,0,0,0,1,1,1,0,1,0
LnA7Au-DLUM,1,1,1,1,1,1,1,1,0,0,1
ceXPzJ0fZNs,1,1,1,1,1,1,1,1,0,1,0
mBMxFIEub34,1,0,0,0,0,1,1,1,0,1,0
Sb_hCbZ80aQ,1,1,1,1,1,1,1,1,0,1,0
MybjFHx_wfc,1,1,1,1,1,1,1,1,0,0,1
lgBn6qzMlXw,1,1,1,1,1,1,1,1,0,1,0
08l0K3UyUXE,1,0,0,1,0,1,1,1,0,1,0
KKD9DLbRak8,1,1,1,0,0,1,1,1,0,1,0
9SCNLl0MQPM,1,0,0,0,0,1,1,1,0,1,0
1SnWTW6YXbE,1,1,1,1,1,1,1,1,1,0,0
cr6H8ACWp4E,1,0,0,0,0,1,1,1,0,1,0
fS2fsa1fuIw,1,0,1,0,0,1,1,1,1,0,0
RyH8TWLribw,1,0,0,0,0,1,1,1,0,1,0
XGd1dq1BatM,1,1,1,1,1,1,1,1,1,0,0
3y75zBl37f8,1,1,1,1,1,1,1,1,0,0,1
iZUfPIKbgUM,1,1,1,1,1,1,1,1,0,1,0
RE-aVnbJyOU,1,0,0,0,0,1,1,1,0,1,0
LK3Yz9UpP_A,1,0,0,0,0,1,1,1,0,0,1
YrVTJd6mvpE,1,0,0,0,0,1,1,1,0,1,0
dyUJN3skBlU,1,0,0,0,0,1,1,1,0,1,0
lEltmPagx6M,1,0,1,1,1,1,1,1,0,1,0
46KwY26PeOs,1,1,1,1,1,1,1,1,0,1,0
1lPvUKtHBJA,1,1,1,1,1,1,1,1,0,1,0
oidnwPIeqsI,1,0,0,0,0,1,1,1,0,0,1
UJIo1AtoTss,1,0,1,0,0,1,1,1,1,0,0
ar8S6virCwM,1,0,0,0,0,1,1,1,0,0,1
YqC5loCFMtk,1,0,0,0,0,1,1,1,0,0,1
rjLVCpE3kuw,1,1,1,1,1,1,1,1,0,1,0
